Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Double_bonds,Size,PDI,Zeta,NP_ratio,Chol_DMG-PEG_ratio,Dlin-MC3+Helper lipid percentage,Dlin-MC3_Helper lipid_ratio,RLU_ARPE19
551,DSPC,1,1,6.12,0,8,0,153.2,0.214666667,1.007666667,8,500,80,200,2.0
552,DSPC,1,1,6.12,0,8,0,145.8666667,0.251,-0.358366667,12,500,80,200,2.565
553,DSPC,1,1,6.12,0,8,0,380.3333333,0.369666667,-7.156666667,4,500,20,100,4.691
554,DSPC,1,1,6.12,0,8,0,300.7,0.191666667,-7.346666667,8,500,20,100,4.905
555,DSPC,1,1,6.12,0,8,0,323.3666667,0.139333333,-1.173666667,12,500,20,100,3.912
556,DSPC,1,1,6.12,0,8,0,197.5333333,0.27,-0.223666667,4,500,40,100,2.398
557,DSPC,1,1,6.12,0,8,0,266.7,0.469333333,-1.3988,8,500,40,100,4.205
558,DSPC,1,1,6.12,0,8,0,260.9333333,0.451,-1.876666667,12,500,40,100,4.522
559,DSPC,1,1,6.12,0,8,0,236.7333333,0.212,1.45,4,500,60,100,2.485
560,DSPC,1,1,6.12,0,8,0,169.5666667,0.271,2.546666667,8,500,60,100,2.398
561,DSPC,1,1,6.12,0,8,0,227.0666667,0.248666667,2.25,12,500,60,100,3.296
562,DSPC,1,1,6.12,0,8,0,198.8,0.230666667,-5.656666667,4,500,80,100,2.0
563,DSPC,1,1,6.12,0,8,0,148.5333333,0.221333333,-0.2858,8,500,80,100,2.079
564,DSPC,1,1,6.12,0,8,0,134.8333333,0.301666667,3.186666667,12,500,80,100,2.0
565,DSPC,1,1,6.12,0,8,0,160.3666667,0.219333333,3.713333333,4,500,20,50,5.717
566,DSPC,1,1,6.12,0,8,0,394.7333333,0.162333333,-4.73,8,500,20,50,6.026
567,DSPC,1,1,6.12,0,8,0,294.7666667,0.212333333,-2.64,12,500,20,50,5.142
568,DSPC,1,1,6.12,0,8,0,174.7,0.195333333,1.836666667,4,500,40,50,4.111
569,DSPC,1,1,6.12,0,8,0,308.0666667,0.109,5.443333333,8,500,40,50,4.663
570,DSPC,1,1,6.12,0,8,0,458.9333333,0.305333333,-1.491333333,12,500,40,50,5.268
571,DSPC,1,1,6.12,0,8,0,191.4333333,0.245666667,-1.055666667,4,500,60,50,3.296
572,DSPC,1,1,6.12,0,8,0,201.9333333,0.207333333,4.203333333,8,500,60,50,2.639
573,DSPC,1,1,6.12,0,8,0,211.8333333,0.225,0.894,12,500,60,50,3.367
574,DSPC,1,1,6.12,0,8,0,190.4333333,0.222666667,-0.884,4,500,80,50,2.0
575,DSPC,1,1,6.12,0,8,0,190.6333333,0.218,-0.851,8,500,80,50,2.0
576,DSPC,1,1,6.12,0,8,0,128.8,0.305666667,2.053333333,12,500,80,50,2.079
577,DSPC,1,1,6.12,0,8,0,595.8333333,0.223,-15.63333333,4,500,20,10,6.064
578,DSPC,1,1,6.12,0,8,0,377.5666667,0.193666667,-3.236666667,8,500,20,10,5.981
579,DSPC,1,1,6.12,0,8,0,288.2333333,0.216666667,-2.386666667,12,500,20,10,3.526
580,DSPC,1,1,6.12,0,8,0,217.5333333,0.217,-1.123333333,4,500,40,10,3.219
581,DSPC,1,1,6.12,0,8,0,218.9666667,0.235,0.326666667,8,500,40,10,3.611
582,DSPC,1,1,6.12,0,8,0,316.5666667,0.160666667,6.206666667,12,500,40,10,2.639
583,DSPC,1,1,6.12,0,8,0,273.8,0.336,-2.076666667,4,500,60,10,3.178
584,DSPC,1,1,6.12,0,8,0,146.0,0.277666667,1.556666667,8,500,60,10,3.738
585,DSPC,1,1,6.12,0,8,0,181.1666667,0.254,-0.4172,12,500,60,10,3.555
586,DSPC,1,1,6.12,0,8,0,275.1,0.284,-2.526666667,4,500,80,10,3.584
587,DSPC,1,1,6.12,0,8,0,160.8666667,0.203666667,-0.499666667,8,500,80,10,2.0
588,DSPC,1,1,6.12,0,8,0,155.4,0.298333333,-0.839666667,12,500,80,10,3.219
589,DSPC,1,1,6.12,0,8,0,720.4,0.440666667,-2.03,4,500,20,1,5.659
590,DSPC,1,1,6.12,0,8,0,474.8333333,0.644333333,-1.383333333,8,500,20,1,4.727
591,DSPC,1,1,6.12,0,8,0,343.4,0.394333333,0.513666667,12,500,20,1,3.091
592,DSPC,1,1,6.12,0,8,0,221.6333333,0.178333333,0.588,4,500,40,1,2.565
593,DSPC,1,1,6.12,0,8,0,288.5,0.270666667,1.082333333,8,500,40,1,3.689
594,DSPC,1,1,6.12,0,8,0,253.8,0.277666667,1.406666667,12,500,40,1,3.664
595,DSPC,1,1,6.12,0,8,0,289.6666667,0.285,0.446333333,4,500,60,1,3.466
596,DSPC,1,1,6.12,0,8,0,132.6,0.250333333,5.146666667,8,500,60,1,3.367
597,DSPC,1,1,6.12,0,8,0,241.5333333,0.276666667,2.226666667,12,500,60,1,4.331
598,DSPC,1,1,6.12,0,8,0,269.8333333,0.182,-8.26,4,500,80,1,2.197
599,DSPC,1,1,6.12,0,8,0,210.1666667,0.217,-1.306,8,500,80,1,2.0
600,DSPC,1,1,6.12,0,8,0,200.7333333,0.231,1.663666667,12,500,80,1,3.584
601,DSPC,1,1,6.12,0,8,0,665.4,0.428666667,-4.956666667,4,100,20,200,5.159
602,DSPC,1,1,6.12,0,8,0,461.8666667,0.204666667,-3.503333333,8,100,20,200,5.011
603,DSPC,1,1,6.12,0,8,0,426.1,0.213666667,-2.953333333,12,100,20,200,3.219
604,DSPC,1,1,6.12,0,8,0,278.2,0.298333333,-3.166666667,4,100,40,200,4.691
605,DSPC,1,1,6.12,0,8,0,185.7333333,0.289333333,2.283333333,8,100,40,200,4.787
606,DSPC,1,1,6.12,0,8,0,244.9,0.259,2.306666667,12,100,40,200,4.443
607,DSPC,1,1,6.12,0,8,0,217.0666667,0.225333333,-1.85,4,100,60,200,2.303
608,DSPC,1,1,6.12,0,8,0,222.0666667,0.144666667,0.132760333,8,100,60,200,2.197
609,DSPC,1,1,6.12,0,8,0,187.0666667,0.212333333,-0.077333333,12,100,60,200,3.466
610,DSPC,1,1,6.12,0,8,0,186.3666667,0.218,-4.35,4,100,80,200,2.89
611,DSPC,1,1,6.12,0,8,0,208.6666667,0.198333333,-1.425333333,8,100,80,200,2.079
612,DSPC,1,1,6.12,0,8,0,200.6333333,0.218,-0.192333333,12,100,80,200,2.0
613,DSPC,1,1,6.12,0,8,0,411.7333333,0.436333333,-4.316666667,4,100,20,100,3.434
614,DSPC,1,1,6.12,0,8,0,570.8666667,0.539333333,-3.67,8,100,20,100,3.784
615,DSPC,1,1,6.12,0,8,0,219.3333333,0.198666667,2.13,12,100,20,100,2.303
616,DSPC,1,1,6.12,0,8,0,265.8666667,0.319666667,-2.493333333,4,100,40,100,2.89
617,DSPC,1,1,6.12,0,8,0,174.9,0.285,-0.763333333,8,100,40,100,3.091
618,DSPC,1,1,6.12,0,8,0,221.6,0.295666667,3.32,12,100,40,100,3.135
619,DSPC,1,1,6.12,0,8,0,180.1666667,0.231666667,0.096,4,100,60,100,2.565
620,DSPC,1,1,6.12,0,8,0,213.7666667,0.231666667,-1.543333333,8,100,60,100,3.611
621,DSPC,1,1,6.12,0,8,0,176.4333333,0.280666667,-0.458,12,100,60,100,2.485
622,DSPC,1,1,6.12,0,8,0,180.8666667,0.208333333,-3.533333333,4,100,80,100,2.944
623,DSPC,1,1,6.12,0,8,0,171.9333333,0.230666667,-2.693333333,8,100,80,100,2.0
624,DSPC,1,1,6.12,0,8,0,192.2,0.185333333,-1.073,12,100,80,100,2.944
625,DSPC,1,1,6.12,0,8,0,391.5666667,0.541,-4.583333333,4,100,20,50,7.041
626,DSPC,1,1,6.12,0,8,0,258.8333333,0.707,-2.473333333,8,100,20,50,6.891
627,DSPC,1,1,6.12,0,8,0,237.1333333,0.195333333,-0.988333333,12,100,20,50,5.081
628,DSPC,1,1,6.12,0,8,0,194.0333333,0.253,-0.591633333,4,100,40,50,4.934
629,DSPC,1,1,6.12,0,8,0,170.3,0.291333333,-1.048,8,100,40,50,5.323
630,DSPC,1,1,6.12,0,8,0,198.4,0.239666667,1.671666667,12,100,40,50,6.103
631,DSPC,1,1,6.12,0,8,0,174.6333333,0.245333333,0.497666667,4,100,60,50,5.043
632,DSPC,1,1,6.12,0,8,0,223.9666667,0.187,1.216666667,8,100,60,50,5.442
633,DSPC,1,1,6.12,0,8,0,202.3,0.240333333,-0.367833333,12,100,60,50,3.97
634,DSPC,1,1,6.12,0,8,0,233.2666667,0.174,-2.813333333,4,100,80,50,2.773
635,DSPC,1,1,6.12,0,8,0,167.0333333,0.204,0.119166667,8,100,80,50,2.565
636,DSPC,1,1,6.12,0,8,0,190.2333333,0.240666667,-1.521333333,12,100,80,50,3.526
637,DSPC,1,1,6.12,0,8,0,264.9,0.459,-3.486666667,4,100,20,10,7.372
638,DSPC,1,1,6.12,0,8,0,216.4,0.234333333,1.181,8,100,20,10,7.035
639,DSPC,1,1,6.12,0,8,0,314.3333333,0.333,-1.583333333,12,100,20,10,6.895
640,DSPC,1,1,6.12,0,8,0,207.4,0.21,-1.696666667,4,100,40,10,7.036
641,DSPC,1,1,6.12,0,8,0,180.6333333,0.302666667,1.110333333,8,100,40,10,6.603
642,DSPC,1,1,6.12,0,8,0,212.9666667,0.360333333,-0.2816,12,100,40,10,6.347
643,DSPC,1,1,6.12,0,8,0,253.3,0.169,-0.997666667,4,100,60,10,3.045
644,DSPC,1,1,6.12,0,8,0,170.7666667,0.234666667,1.956666667,8,100,60,10,5.017
645,DSPC,1,1,6.12,0,8,0,158.8333333,0.296333333,0.975666667,12,100,60,10,4.595
646,DSPC,1,1,6.12,0,8,0,188.7333333,0.239666667,-4.646666667,4,100,80,10,3.912
647,DSPC,1,1,6.12,0,8,0,206.5333333,0.225333333,-1.383,8,100,80,10,3.871
648,DSPC,1,1,6.12,0,8,0,182.9,0.292,0.969,12,100,80,10,4.025
649,DSPC,1,1,6.12,0,8,0,394.3,0.600333333,-7.95,4,100,20,1,6.286
650,DSPC,1,1,6.12,0,8,0,254.7,0.583333333,-4.996666667,8,100,20,1,5.464
651,DSPC,1,1,6.12,0,8,0,308.6333333,0.453,1.496666667,12,100,20,1,5.811
652,DSPC,1,1,6.12,0,8,0,431.1,0.499333333,-12.68333333,4,100,40,1,5.73
653,DSPC,1,1,6.12,0,8,0,161.8333333,0.314666667,-0.225866667,8,100,40,1,5.342
654,DSPC,1,1,6.12,0,8,0,234.1666667,0.19,1.199666667,12,100,40,1,6.219
655,DSPC,1,1,6.12,0,8,0,227.1333333,0.237666667,1.106666667,4,100,60,1,4.5
656,DSPC,1,1,6.12,0,8,0,191.0333333,0.258,1.159666667,8,100,60,1,5.438
657,DSPC,1,1,6.12,0,8,0,173.0666667,0.277666667,0.740633333,12,100,60,1,6.109
658,DSPC,1,1,6.12,0,8,0,385.4666667,0.314,-5.563333333,4,100,80,1,2.0
659,DSPC,1,1,6.12,0,8,0,235.9666667,0.202666667,-1.49,8,100,80,1,3.555
660,DSPC,1,1,6.12,0,8,0,221.4,0.292,-0.068,12,100,80,1,5.278
661,DSPC,1,1,6.12,0,8,0,429.7333333,0.863666667,-4.106666667,4,10,20,200,2.0
662,DSPC,1,1,6.12,0,8,0,164.9,0.532666667,-4.78,8,10,20,200,2.0
663,DSPC,1,1,6.12,0,8,0,204.7333333,0.528,-3.8,12,10,20,200,2.0
664,DSPC,1,1,6.12,0,8,0,151.1,0.245666667,-8.67,4,10,40,200,2.0
665,DSPC,1,1,6.12,0,8,0,219.6333333,0.576,-3.373333333,8,10,40,200,2.398
666,DSPC,1,1,6.12,0,8,0,145.9333333,0.341666667,-1.295666667,12,10,40,200,2.303
667,DSPC,1,1,6.12,0,8,0,127.0666667,0.191,-0.760666667,4,10,60,200,2.0
668,DSPC,1,1,6.12,0,8,0,127.8,0.215333333,0.013,8,10,60,200,2.303
669,DSPC,1,1,6.12,0,8,0,82.80666667,0.227333333,-1.82,12,10,60,200,2.708
670,DSPC,1,1,6.12,0,8,0,104.6,0.148,-4.656666667,4,10,80,200,2.0
671,DSPC,1,1,6.12,0,8,0,101.8666667,0.164,-2.406666667,8,10,80,200,2.0
672,DSPC,1,1,6.12,0,8,0,92.93333333,0.211333333,-2.843333333,12,10,80,200,2.079
673,DSPC,1,1,6.12,0,8,0,100.2433333,0.198,-9.143333333,4,10,20,100,2.0
674,DSPC,1,1,6.12,0,8,0,142.6,0.251333333,-2.086666667,8,10,20,100,2.0
675,DSPC,1,1,6.12,0,8,0,656.7666667,0.614,-2.69,12,10,20,100,2.0
676,DSPC,1,1,6.12,0,8,0,156.8,0.255,-9.543333333,4,10,40,100,2.0
677,DSPC,1,1,6.12,0,8,0,122.3333333,0.273,-1.101,8,10,40,100,2.197
678,DSPC,1,1,6.12,0,8,0,146.9333333,0.334333333,-0.806,12,10,40,100,2.485
679,DSPC,1,1,6.12,0,8,0,119.6333333,0.184,-0.956333333,4,10,60,100,2.0
680,DSPC,1,1,6.12,0,8,0,138.6333333,0.232666667,-1.070666667,8,10,60,100,3.178
681,DSPC,1,1,6.12,0,8,0,92.68333333,0.249333333,-1.873333333,12,10,60,100,2.079
682,DSPC,1,1,6.12,0,8,0,107.7666667,0.171333333,-7.5,4,10,80,100,2.0
683,DSPC,1,1,6.12,0,8,0,96.23333333,0.183,-3.133333333,8,10,80,100,2.0
684,DSPC,1,1,6.12,0,8,0,112.1666667,0.211333333,-1.543333333,12,10,80,100,2.0
685,DSPC,1,1,6.12,0,8,0,131.9333333,0.382,-8.303333333,4,10,20,50,2.303
686,DSPC,1,1,6.12,0,8,0,130.2,0.408333333,-1.67,8,10,20,50,2.0
687,DSPC,1,1,6.12,0,8,0,611.0333333,0.368666667,-4.006666667,12,10,20,50,2.0
688,DSPC,1,1,6.12,0,8,0,149.6666667,0.191666667,-5.433333333,4,10,40,50,2.0
689,DSPC,1,1,6.12,0,8,0,133.9666667,0.316333333,-0.782666667,8,10,40,50,2.0
690,DSPC,1,1,6.12,0,8,0,138.3,0.326,-0.808,12,10,40,50,2.197
691,DSPC,1,1,6.12,0,8,0,134.9666667,0.216333333,-2.59,4,10,60,50,2.0
692,DSPC,1,1,6.12,0,8,0,140.6333333,0.252333333,-0.939333333,8,10,60,50,2.079
693,DSPC,1,1,6.12,0,8,0,97.09,0.251,-1.427333333,12,10,60,50,2.833
694,DSPC,1,1,6.12,0,8,0,104.5666667,0.164333333,-4.286666667,4,10,80,50,2.0
695,DSPC,1,1,6.12,0,8,0,110.4,0.162333333,-3.123333333,8,10,80,50,2.0
696,DSPC,1,1,6.12,0,8,0,95.28,0.202666667,-2.5,12,10,80,50,2.0
697,DSPC,1,1,6.12,0,8,0,115.9666667,0.283666667,-5.833333333,4,10,20,10,2.0
698,DSPC,1,1,6.12,0,8,0,130.5666667,0.339666667,-1.171666667,8,10,20,10,2.0
699,DSPC,1,1,6.12,0,8,0,320.0666667,0.756333333,-3.613333333,12,10,20,10,2.0
700,DSPC,1,1,6.12,0,8,0,129.2333333,0.187,-8.426666667,4,10,40,10,2.0
701,DSPC,1,1,6.12,0,8,0,121.4666667,0.242333333,-0.833,8,10,40,10,2.485
702,DSPC,1,1,6.12,0,8,0,169.4666667,0.346,-0.889,12,10,40,10,2.833
703,DSPC,1,1,6.12,0,8,0,134.3333333,0.149666667,-3.496666667,4,10,60,10,2.773
704,DSPC,1,1,6.12,0,8,0,114.1666667,0.231666667,-1.372,8,10,60,10,2.708
705,DSPC,1,1,6.12,0,8,0,92.96333333,0.255666667,-2.23,12,10,60,10,3.045
706,DSPC,1,1,6.12,0,8,0,118.9,0.206333333,-7.86,4,10,80,10,2.708
707,DSPC,1,1,6.12,0,8,0,94.82333333,0.199666667,-1.491,8,10,80,10,2.565
708,DSPC,1,1,6.12,0,8,0,95.42666667,0.200333333,-2.646666667,12,10,80,10,2.639
709,DSPC,1,1,6.12,0,8,0,395.1666667,0.705333333,-16.8,4,10,20,1,2.0
710,DSPC,1,1,6.12,0,8,0,156.3,0.287,-9.796666667,8,10,20,1,2.0
711,DSPC,1,1,6.12,0,8,0,139.8,0.211666667,-6.03,12,10,20,1,2.0
712,DSPC,1,1,6.12,0,8,0,144.2333333,0.199666667,-7.93,4,10,40,1,2.0
713,DSPC,1,1,6.12,0,8,0,131.1,0.226666667,-1.069666667,8,10,40,1,2.197
714,DSPC,1,1,6.12,0,8,0,150.6666667,0.35,-1.002,12,10,40,1,2.197
715,DSPC,1,1,6.12,0,8,0,151.8666667,0.188666667,-6.88,4,10,60,1,2.996
716,DSPC,1,1,6.12,0,8,0,143.0666667,0.263,-0.741333333,8,10,60,1,4.094
717,DSPC,1,1,6.12,0,8,0,122.1,0.250333333,-1.561,12,10,60,1,4.159
718,DSPC,1,1,6.12,0,8,0,149.8,0.23,-13.63333333,4,10,80,1,3.829
719,DSPC,1,1,6.12,0,8,0,152.3333333,0.243666667,-3.446666667,8,10,80,1,4.143
720,DSPC,1,1,6.12,0,8,0,156.8,0.304,-1.356666667,12,10,80,1,4.71
